MSA,households,med_hh_inc_dol,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,auto_commuters,annual_excess_fuel_consumed_commuters,ahd,tti,dvmt_freeway,ahd_truck,vmt_arterial,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,pop_2014,electricity_kwh,nat_gas_cuft,fueloil_gal,vmt,hh_2014,cf_transport_phh,cf_housing_phh,cf_food_phh,cf_goods_phh,cf_services_phh,cf_phh,cf
"Brownsville-Harlingen, TX",119695,33390,0.8140748513466247,0.1149982511367611,0.0068555438964672,0.0186988457502623,0.00169289961525,0.0185799230500174,0.025099685204617,10.5,,,,,,,,15184.0,40115.0,5.283851422550053,10338105.756999953,257.71172272217257,2.815595363540569,12290.0,5519015.506000018,21369.0,258.2720532547156,1.068539078009165,0.0044456923580888,3.920060420297138,3.172915079389609,2668.993624793302,1424.8468285087492,10.41596344950044,3873.409685570373,335184.0,13351.698462325036,24460.617334604754,1.0698922597238096,20515.153993030694,119638.0,13.397725746481209,12.975482087264195,10.333290491192896,4.479132885867318,4.436799435160468,46.0446743051831,5508692.744523495
"Brunswick, GA",43257,44055,0.8192983218850535,0.0989913920528649,0.0055212590209546,0.0170854708286236,0.0022389357447178,0.0140205199547865,0.0428441005129988,11.4,44.0,685.0,1464.0,1.06,,77.0,,11009.0,27385.0,4.975020437823599,9346181.532000037,341.2883524557252,2.605141248069761,8082.0,4869108.120999992,14310.0,340.25912795248024,1.092856360740593,0.0115303983228511,2.648827695256525,1.9445749326063435,2248.744162672064,1171.5349661280077,2.377118692590903,4156.178229227491,91000.0,38715.03658416002,80934.55777530413,11.547133705735408,69028.09908013864,43994.0,15.049040507765604,14.332413773716466,7.488118129290494,4.875337999945175,5.378649701365123,47.840186846132,2104681.180108731
"Burlington, NC",61046,42592,0.8223247933160002,0.1124565452367736,0.0027752621892436,0.0125032864946977,0.0001022465017089,0.0120066606292541,0.0378312056323215,9.5,68.0,723.0,1743.0,1.04,,77.0,,8557.0,21105.0,4.932803552646956,5343392.991999999,253.18137844112763,2.55685403763001,6132.0,2745265.9540000134,10901.0,251.83615760022136,1.0589585732143114,0.0072470415558205,7.610602514885873,5.453805611929434,4752.417920175148,2441.641693764528,3.3694901483632425,1124.3525047147098,135602.0,11739.821651920263,38379.31679166137,40.683759470737904,23244.43607026445,57410.0,15.845644908626044,12.532491262483967,7.424137180867539,4.940764826489357,5.478505820656215,49.5346976452652,2843786.9918146757
"Burlington-South Burlington, VT",84818,62175,0.7349946856635893,0.0981878552040968,0.0204052950115509,0.0062190912045536,0.0156355682826348,0.0639740695519267,0.0605834350816475,5.8,,,,,,,,10854.0,26095.0,4.808365579509858,9185818.64699997,352.0145103276478,2.480375898286346,7690.0,4727688.385000015,13448.0,351.5532707465805,1.0888534763263316,0.024390243902439,2.788371537689015,1.9755460774671567,2359.8189852282785,1214.5339719731885,8.325908385996573,3892.594603442168,199643.0,23034.65623521124,107131.6356944674,1238.9239567379002,72798.7500505141,83084.0,17.1994908804119,13.049163743933777,7.58593084357207,5.487188880460795,6.192360500797284,53.66446198565395,4458658.159616073
"Canton-Massillon, OH",160678,46233,0.8541153958887518,0.0837126218746716,0.0100154296237715,0.0055469220942257,0.0012664458221113,0.0159937175438693,0.0293494671525984,9.5,,,,,,,,19333.0,52480.0,5.429059121708995,12510681.192999896,238.3895044397846,2.800600010345006,15322.0,6435014.273000001,26977.0,238.5370601994292,1.0507645934026992,0.0040775475404974,7.6275839048831955,6.045095980480025,4935.926680124704,2538.8512541472323,7.337700607238546,2534.6164973187606,424830.0,22050.897498785867,98529.08428617223,133.97476934392034,47161.90539600514,176891.0,15.548519071041849,17.159631938046886,7.529553444366948,5.082860968808031,5.65423067600344,49.36368323126212,8731991.290461186
"Cape Coral-Fort Myers, FL",246061,47908,0.7829574116021656,0.1081979854450816,0.0113780583803235,0.0229609459090397,0.0091691165839317,0.009145019037062,0.0561914630423956,11.9,,,,,,,,43551.0,110468.0,5.073040802737021,19121296.59699978,173.09353475214343,2.8562145530527427,36063.0,10604652.33600008,62302.0,170.21367429617158,1.0820652057792306,0.0231774260858399,13.877764546299026,11.491672357309405,6093.105829788335,3379.230516276758,48.062355039050246,3138.1855380745988,442567.0,11248.317421823387,13641.56130353563,1.3598478320042235,18631.32443223286,246633.0,13.152078513826732,10.940971443804882,7.0367532599583775,5.069068351983239,5.706517365188677,44.11649600478376,10880583.759147834
"Cape Girardeau, MO-IL",37288,42889,0.8298542461722378,0.1078900179318589,0.0046898707986574,0.0133569359510782,0.0025978205894523,0.0230815209894707,0.0185295875672444,7.7,,,,,,,,8862.0,21982.0,4.960956894606183,9437404.863999989,429.3242136293326,2.561611374407583,6369.0,4811705.714999984,11299.0,425.85235109301567,1.0934348794841078,0.0061067351093017,2.344863758520753,1.6852219902977514,2497.114493351506,1273.1656903374687,1.15135371798551,3779.3240514709287,87973.0,35102.59231903748,109832.81899042966,10.668885073729138,67440.76119816824,38452.0,15.099437246690211,16.988025196957135,7.313169613842678,4.676936011590945,5.137949428441459,47.32692954725551,1819815.0949510687
"Carbondale-Marion, IL",50229,39227,0.8097639025842341,0.0903830768944538,0.0069582689910509,0.0077210738804442,0.0063256990827736,0.0490613778861002,0.0297866006809429,8.9,,,,,,,,15822.0,39644.0,5.0112501580078375,11298887.853000142,285.0087744173177,2.573821261534572,11281.0,5814306.2949999785,20298.0,286.44725071435505,1.0798829926653553,0.0133510690708444,4.37162358777625,3.116943856257356,3121.8862756803164,1606.494662228406,4.213465854965188,3619.250304221253,132682.0,31355.686450103087,106072.37497375236,12.1998624793049,67727.60014495031,59076.0,14.390252639324055,15.17070303665801,6.891870340412121,4.284996486784037,4.669393250257794,44.62676535610206,2636370.790177085
"Casper, WY",31790,56769,0.8194323524290441,0.1145245143155642,0.0067411258426407,0.0063928757991094,0.0071640008955001,0.0170642521330315,0.0286808785851098,5.5,39.0,390.0,965.0,1.07,,47.0,,5774.0,15528.0,5.378593695878074,8166183.903999978,525.9005605358049,2.772081745756841,4557.0,4216255.106999992,7972.0,528.8829788008019,1.1079744986283624,0.0022579026593075,0.4149340853968152,0.3274774207054532,586.8424055054423,302.990640218686,1.3966645497360155,13915.463210206346,66461.0,10004.778588398907,63048.432523815216,0.4049410031814217,24862.105400159493,29794.0,16.787221426842873,13.96717668974617,7.284562976783377,4.822249403040718,5.337752594098194,51.01900782760804,1520060.3192157538
"Cedar Rapids, IA",105376,59000,0.8238250029822259,0.089384766789932,0.0083427770487892,0.0099830013121794,0.0037874269354646,0.0252370869617082,0.0394399379697005,5.1,,,,,,,,14163.0,38954.0,5.5008119748640825,15512251.311999964,398.2197287056519,2.8830050130622045,11677.0,8088962.180000001,20346.0,397.5701454831417,1.0414299434985197,0.0067335102722893,2.710385106714321,2.2346372160632018,2968.5924541166696,1547.9914298840224,14.45945952774668,5225.456694295805,237132.0,33301.88138539538,157526.89878846906,94.34430428020482,83439.56842261866,98990.0,17.499675544678915,17.042793568146283,7.376979963049546,5.401235981254733,6.104183336285525,53.881750369947646,5333754.469121117
"Chambersburg-Waynesboro, PA",58298,53394,0.8274080914180181,0.1004357361343567,0.0022075373694234,0.0067236105500086,0.0024672476481791,0.0241097708778207,0.0366480060021931,7.2,,,,,,,,7228.0,18575.0,5.139734366353071,6737179.098000005,362.7014319246301,2.6411178749308246,5526.0,3456835.8000000063,9498.0,363.9540745420095,1.079661927810267,0.0097915350600126,3.607829781685535,2.758282702489522,3362.8383224009,1725.4669548473662,4.745853124578187,2003.4204597710168,121700.0,9932.483835663674,31261.64713129117,254.77359031781984,23640.386811832373,50862.0,16.162339966807686,16.26649672945626,7.461614543960557,5.065847171004179,5.641932445664213,50.49407409424432,2568229.5965814544
"Champaign-Urbana, IL",91858,48182,0.6979535961248201,0.0887184527361437,0.0588121731194496,0.0049054020850152,0.0236407034293938,0.0742830566183439,0.0516866158868335,7.1,,,,,,,,10905.0,31189.0,5.720128381476387,12025524.01599993,385.5693999807602,2.981292984869326,9329.0,6257414.634999986,16189.0,386.5226162826602,1.0277261998607947,0.0198282784606831,2.927356411998085,2.5042923399844232,3228.1517501948056,1679.7508348737151,10.81752157947859,3725.2040630599968,195459.0,24232.64583351088,117510.13094083725,13.649159268961553,50758.87012891104,81834.0,14.81554692581485,17.111866563450725,7.062145938216078,4.903692833804451,5.478815325205126,47.07574794885536,3852396.757646629
"Charleston, WV",95619,45692,0.8070296420462985,0.1173693479598548,0.0164548367247342,0.0052727619936769,0.0023128010354558,0.0277111757092236,0.023849434530756,7.3,96.0,951.0,2246.0,1.05,,242.0,,19782.0,45587.0,4.608937417854615,17886359.721999723,392.3565867900876,2.399454049135578,12998.0,9318266.830000011,23627.0,394.3906052397686,1.1688510431915955,0.0061793710585347,2.8643097295609894,1.8820290094446328,2589.8328873800224,1349.2266880909146,13.04791450942498,6906.376009493908,288598.0,69851.63352165093,229161.9838499635,36.09119992407156,114355.43408981456,133531.0,14.718235694336368,17.805274823006506,7.081401761255306,4.507724716490047,4.9413772171623656,45.96697508358046,6138016.149885582
"Charleston-North Charleston, SC",264864,52517,0.8067966850523824,0.0882820955423581,0.014735144515405,0.0100135210127575,0.0087748613406344,0.0282254973801121,0.0431721951563501,9.6,,,,,,,,43999.0,105673.0,4.803427350621605,25334051.70300016,239.74006324226767,2.5582854155776267,32118.0,13318320.744999995,56448.0,235.9396390483276,1.0845311668451778,0.0108949829931972,5.583251257241904,4.075612261189924,3214.763426937136,1690.0277516278136,29.0475608186785,7880.533755834457,546854.0,38069.44606407335,88235.41804919805,35.12801655014013,68635.09863034885,334661.0,15.253038134973984,12.183665584161556,7.855234843707492,5.087289996614877,5.6127724377426365,49.06137354801297,16418928.33295157
"Charlotte-Concord-Gastonia, NC-SC",857926,52591,0.8054368467655374,0.0991469100758375,0.0179833140204175,0.0101831737526561,0.0015735043878754,0.0143038951351382,0.0513723558625375,10.7,,,,,,,,129839.0,307364.0,4.734540469350503,72915066.4159995,237.2270871539917,2.519535732715132,91507.0,38486169.03800027,163720.0,235.07310675543772,1.0739433591608556,0.0079403860249205,8.783879885811132,6.190639921063157,4932.856732292153,2603.6698225865707,160.87794872460876,14781.509047013824,1745826.0,136560.53320592956,378278.7449686131,783.7040417285907,270560.0710443749,739184.0,16.371317491216526,13.107649042526004,7.69864575366159,5.48422988883426,6.171690652279802,52.09720127720871,38509417.62889224
"Charlottesville, VA",85076,59189,0.7448875154998327,0.0996614639714999,0.0282539807506839,0.0135020764855236,0.0084043537307851,0.0419725628358297,0.0633180467258448,5.5,56.0,1629.0,4277.0,1.19,,100.0,,13047.0,29496.0,4.521499195217292,11219546.868999816,380.3751989761261,2.3999386832221967,8629.0,5836539.310999981,15628.0,373.4668102764257,1.1289379250294902,0.0161249040184284,3.0361801446552565,2.0080630388771525,2610.9117372335627,1358.22677776945,5.652871172725456,4297.175852021594,118088.0,48360.474388359085,107380.9694322019,496.3134187891484,119880.60691450356,74227.0,19.41169740076629,14.405249148458442,7.491030131953689,5.5971393884338845,6.35426751744796,58.26583183936811,4324897.899940777
"Chattanooga, TN-GA",209002,46228,0.8380691315103296,0.0874130841746339,0.0061885739118807,0.0093894163268035,0.0016004212074613,0.0188749414989636,0.0384644313699271,9.1,223.0,4988.0,10646.0,1.11,,916.0,,33250.0,80732.0,4.85606015037594,21448346.20300031,265.6734157830886,2.510827067669173,23525.0,11179346.882000154,41691.0,268.1477268954967,1.1142391748631677,0.009402508934782,5.97871891086425,4.230056011370872,3856.650618064403,2010.1706049481384,41.29371206117299,5561.392080095896,469794.0,76020.49792527402,185338.549688468,96.65105315271788,160741.85019451048,202469.0,16.805118445194076,14.789661237252265,7.416086602270651,4.933275277666678,5.4683409017591895,51.42793967208467,10412563.51746731
"Cheyenne, WY",37364,58324,0.8258549701705739,0.0931434333249306,0.0046424670195781,0.0170573901352827,0.0021006638097638,0.0213007310310058,0.0359003445088648,5.1,43.0,411.0,984.0,1.04,,49.0,,6626.0,18189.0,5.490190159975853,8465060.044000026,465.39447160371793,2.8892242680350138,5492.0,4472443.615999992,9546.0,468.5149398701018,1.0726485579773153,0.0026188979677351,0.9535182137226864,0.7903293132757311,1218.1691717793829,643.609485014148,4.947734084638125,6949.002027062539,81630.0,10338.373804103532,65016.95673518239,0.5535488660659188,25017.392613009924,33484.0,17.02181289359848,13.443707453543038,7.375788313120176,5.064550542835392,5.651725817389653,52.13569046054218,1745711.4593807943
"Chicago-Naperville-Elgin, IL-IN-WI",3438560,61497,0.7089850112569406,0.0839243830400254,0.1150752966258135,0.0106940935448142,0.0063523892946857,0.0316972462120937,0.0432715800256267,10.5,,,,,,,,264614.0,704691.0,5.326180776527319,131327439.60599776,186.3617381320292,2.892110772672648,218762.0,71755042.28499983,383224.0,187.2404710691393,1.058542230351346,0.0127053629209026,10.667107244415948,8.818723555831973,5294.065629224971,2892.5859228222785,334.47668850830496,24806.537886690978,9093815.0,180996.4097813877,984343.3393791748,77.86730703458235,386115.055900624,3564640.0,15.590451149380137,17.817612772394718,8.364651597661787,5.985476926812058,6.752898246989504,52.28392907022363,186373384.920882
"Chico, CA",85215,43165,0.7413758700423724,0.1121753113372536,0.0115262274493233,0.0108102397971759,0.0279587309412303,0.035705482587415,0.0604481378452292,13.1,58.0,821.0,1812.0,1.09,,56.0,,13425.0,32244.0,4.803575418994414,10575261.23300008,327.9760958007716,2.4764245810055865,9020.0,5410187.61600004,16600.0,325.91491662650844,1.1453268899918907,0.0043975903614457,3.092410983615219,2.0777316254904488,2435.9816753467167,1246.221497738366,7.338830056155094,4341.272900377991,202888.0,6508.919365293036,41842.96321873652,1.818354916941589,22849.72006722921,85714.0,15.331318815143588,8.03298360598449,7.471351632427741,4.528357306248154,4.9132702369424015,47.57561680590547,4077896.4189013815
"Cincinnati, OH-KY-IN",817460,55204,0.8319716176016713,0.0812535626283677,0.0196963710703015,0.0065356323156405,0.0016577846005985,0.0211229304082332,0.0377621013751871,8.4,833.0,23494.0,51903.0,1.18,17657.0,2069.0,15626.0,79943.0,190256.0,4.759791351337828,51731287.06799957,271.9035776427528,2.524361107288944,55840.0,27295976.974000067,101209.0,269.6991075299634,1.0774668454764966,0.0091592644922882,6.660834128794059,4.652577183141242,4310.240076416626,2274.2951228649968,142.47899459492942,12001.950274428113,2002561.0,201905.22015035548,603067.2037760569,1112.5079135941758,440219.4436061524,1196119.0,16.88400196039799,16.37155801081264,7.777696207547919,5.585407699509426,6.29655202913408,53.42765985698741,63905839.08047991
"Clarksville, TN-KY",96607,46653,0.8230546195439229,0.0951597314734999,0.0068437687746519,0.0143057405811108,0.0011057997892885,0.0319550017849524,0.0275753380525733,10.7,98.0,1791.0,3555.0,1.11,,264.0,,17867.0,44029.0,4.928527452846029,16351882.206999712,371.38890747007,2.55868360664913,13006.0,8510266.797000024,22809.0,373.1100353807718,1.098384505932832,0.0087246262440264,3.078206050545328,2.2407313982981214,2817.174833345889,1466.1865308266906,5.439656461524104,5804.354778925447,229001.0,52794.52698924988,122197.01590518752,22.108142085930037,97873.19539104782,89683.0,15.935113303825103,14.804410360687475,8.11796645233438,4.829637514589986,5.2274095792311455,50.04524015380572,4488207.272713758
"Cleveland, TN",44442,41301,0.8440104541806434,0.08540324738131,0.0011935875537628,0.0143230506451546,0.001625748564608,0.022143107031877,0.031300804642644,11.3,42.0,845.0,1729.0,1.07,,162.0,,7410.0,18105.0,4.886639676113361,6093387.561999955,336.5582746202681,2.5473684210526315,5379.0,3153172.1869999864,9395.0,335.6223722192641,1.129790839159883,0.0077700904736562,3.696985466640782,2.683682162626285,3040.1032738628264,1573.1756746497815,4.20652208558856,2004.335712667272,103173.0,24849.050250429304,51498.57138768197,79.90086294762412,53040.68024433471,43813.0,17.353886274503406,14.060916095732368,7.496691370361056,4.685220003801881,5.124835873198975,52.01451979636872,2278912.155838303
"Cleveland-Elyria, OH",846647,49551,0.8246166133170071,0.072795275006726,0.0323159118978567,0.0085204102168658,0.0036670388079052,0.0219736337579415,0.0361111169956974,9.9,,,,,,,,56679.0,149681.0,5.281709275040138,34623033.71899912,231.31214862941263,2.7743079447414387,46048.0,18464610.529999804,78691.0,234.6470438804921,1.0586413812359594,0.0227853248783215,5.505988189681926,4.473257187996848,3363.397638415784,1793.714206412524,57.85508304155945,10294.064943004223,2138269.0,61658.91228369648,303071.500977925,222.58204856032816,120989.33386926429,919320.0,14.05876938257688,17.142325816255994,7.438718663611715,5.310734064943785,5.974582548593534,46.8415740423028,43062395.8485698
"Coeur d'Alene, ID",55807,49292,0.8175407811789173,0.0822285045817898,0.0054591538311561,0.0105121206213036,0.0042893351530512,0.0179372197309417,0.06203288490284,9.5,,,,,,,,10319.0,26047.0,5.048357398972769,9557349.552999968,366.9270761699992,2.6633394708789613,7775.0,4971967.374999981,13715.0,362.520406489244,1.2158810146339367,0.0051768137076193,3.025890878733579,2.279901306536833,2802.548390085381,1457.9543298162012,2.2973864075276174,3410.235336813862,110021.0,10343.51145604918,47917.0908667542,13.86004859287965,26671.318657347238,47148.0,17.879754642847,11.041851180106304,7.823432344734186,4.928398285148719,5.404044677722088,53.91538459329899,2542002.5528048608
"College Station-Bryan, TX",84436,39915,0.7630705665703843,0.1185301513409424,0.0254073305476878,0.0095254120044495,0.0158912663469717,0.03871860306421,0.028856670125354,7.9,,,,,,,,15470.0,38345.0,4.957336780866193,12708179.944999857,331.41687169122065,2.6641241111829346,11613.0,6708741.131000006,20592.0,325.7935669677547,1.0759424076526756,0.0046134421134421,2.7929926655877555,2.096640195570175,2294.366734282741,1211.2129782941124,6.270639150771733,5538.861662833799,183751.0,36149.62282204074,81305.9827771,3.4600757930573405,70373.01352139455,74503.0,15.229236119587622,12.010407136393518,7.627373660415044,4.523643563166924,4.884843992698083,47.49433345545529,3538470.325431785
